ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
CH0024608827;PGHN;PARTNERS GROUP HOLDING;Vermögensverwalter;Finanzdienstleistungen;Schweiz ;14.05.2024;CHF;1251.5;positive;35.91;1441.29;0.0317;niedrig;positiv;leicht unterbewertet;positiv;-0.0478;STOXX600;20.9;0.1819;0.4134;0.5651;0.5051;0.077;3;positiv;2172;1003;0.4618;NULL;0.1917;0.452;0.481;0.0347
GB0006776081;PSON;PEARSON;Verlagswesen;Medien;Grossbritannien ;14.05.2024;GBp;987.2;eher positive;8.29;1076.64;0.0239;niedrig;negativ;stark unterbewertet;negativ;-0.0507;STOXX600;13.2;0.1152;0.0951;0.1513;0.5908;0.5973;1;positiv;3674;378;0.1029;1.73;0.1626;0.5462;0.2452;0.0251
GB00BNNTLN49;PNN;PENNON GROUP;Wasserversorger;Versorger;Grossbritannien ;14.05.2024;GBp;575.74;positive;2.56;613.16;-0.0253;mittel;positiv;leicht unterbewertet;positiv;0.0996;STOXX600;12.6;0.9991;0.0001;0.1691;0.2169;0.4925;4;positiv;797;0;0;1.24;0.5797;0.1537;0.1942;0.0646
FR0000120693;RI;PERNOD-RICARD;Wein & Spirituosen;Nahrungsmittel & Getränke;Frankreich;14.05.2024;EUR;149.15;positive;40.62;167.4;-0.0664;mittel;negativ;leicht unterbewertet;positiv;0.0234;STOXX600;16.5;0.1153;0.1439;0.2668;0.4172;0.3038;3;positiv;12137;2262;0.1864;1.73;0.2671;0.3221;NULL;0.0293
GB0006825383;PSN;PERSIMMON;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;14.05.2024;GBp;1408.5;neutral;5.67;1295.22;0.014;mittel;negativ;stark unterbewertet;positiv;0.0662;STOXX600;11.8;0.1439;0.0747;0.1333;0.714;0.7705;3;neutral;2773;255;0.092;4.54;0.0032;0.5792;0.0988;0.0431
GB00BGXQNP29;PHNX;PHOENIX GROUP;Lebensversicherungen;Versicherungen;Grossbritannien ;14.05.2024;GBp;504.5;neutral;6.39;541.81;-0.0574;mittel;negativ;leicht unterbewertet;positiv;-0.0305;STOXX600;10.4;0.1705;-0.0553;0.0414;0.0085;0.4669;2;positiv;15451;-138;-0.0089;0.15;0.0148;0.0525;-0.0085;0.1085
PLPKO0000016;PKO;PKO BANK SA;Banken;Geldinstitute;Polen;14.05.2024;PLN;57.68;positive;18.35;68.57;0.1463;niedrig;positiv;leicht unterbewertet;positiv;-0.0346;STOXX600;6.9;0.1355;0.1216;0.39;0.0902;0.7192;3;positiv;38877;5502;0.1415;0.12;0.025;0.0775;0.1768;0.0868
PLPKN0000018;PKN;PLKNC.NAFTOWY ORLEN;Öl & Gas Produzenten;Energie;Polen;14.05.2024;PLN;69.06;neutral;20.1;73.64;0.0544;mittel;positiv;stark überbewertet;positiv;-0.0147;STOXX600;5;-0.0111;0.1672;0.118;0.5883;2.1667;2;positiv;372640;27553;0.0739;1.38;0.0715;1.3305;0.1119;0.0609
IL0011284465;PLUS;PLUS500;Spezialfinanz;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;2214;positive;2.17;2357.91;0.3313;niedrig;positiv;stark unterbewertet;positiv;0.0734;STOXX600;7.6;0.0668;0.3977;0.4727;0.6965;0.4141;4;positiv;584;218;0.3733;NULL;0.0157;0.7413;0.3794;0.0316
DE000PAG9113;P911;PORSCHE;Fahrzeugbau;Automobile & Zubehör;Deutschland;14.05.2024;EUR;85.44;neutral;82.21;94.48;0.0693;mittel;negativ;leicht unterbewertet;negativ;-0.1122;STOXX600;13.7;0.1037;0.238;0.18;0.4295;0.5953;1;neutral;40530;5157;0.1272;1.48;0.1296;0.8034;0.2143;0.0291
DE000PAH0038;PAH3;PORSCHE AUTOMOBIL;Fahrzeugbau;Automobile & Zubehör;Deutschland;14.05.2024;EUR;50.54;eher positive;16.54;54.73;0.0911;niedrig;positiv;leicht unterbewertet;positiv;-0.0341;STOXX600;2.5;0.0395;0.0921;1.0396;0.8834;7.8004;3;neutral;5230;5096;0.9744;7.52;0.1056;0.0835;0.9746;0.0507
IT0003796171;PST;POSTE ITALIANE;Lebensversicherungen;Versicherungen;Italien;14.05.2024;EUR;12.55;positive;17.27;13.37;0.2214;niedrig;negativ;leicht unterbewertet;positiv;0.0517;STOXX600;7.7;0.0581;0.2018;0.1576;0.0352;0.7154;3;positiv;20140;1922;0.0954;0.51;0.0367;0.0744;0.139;0.0757
NL0013654783;PRX;PROSUS;Medien und Unterhaltung;Medien;Holland;14.05.2024;EUR;35.86;neutral;95.34;32.83;0.3289;mittel;negativ;stark unterbewertet;positiv;0.186;STOXX600;12.3;0.1943;0.2369;1.3398;0.6852;0.4548;3;positiv;5543;9723;1.7541;5.16;0.242;0.0925;NULL;0.0001
GB0007099541;PRU;PRUDENTIAL;Lebensversicherungen;Versicherungen;Grossbritannien ;14.05.2024;GBp;792.2;neutral;27.2;729.04;-0.1071;hoch;positiv;stark unterbewertet;positiv;0.089;STOXX600;8.2;0.0944;0.0979;0.2174;0.1038;0.5744;4;positiv;8733;1368;0.1566;0.1;0.0326;0.0649;NULL;0.023
IT0004176001;PRY;PRYSMIAN;Elektrische Komponenten;Industrie;Italien;14.05.2024;EUR;55.82;positive;16.41;59.45;0.3558;niedrig;positiv;leicht unterbewertet;positiv;0.1341;STOXX600;15;0.183;0.1399;0.0708;0.2838;0.3366;4;positiv;15354;529;0.0345;1.18;0.1867;1.1524;0.0579;0.0143
CH0018294154;PSPN;PSP SWISS PROPERTY AG;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;14.05.2024;CHF;112.9;eher positive;5.72;121.02;-0.04;niedrig;negativ;leicht überbewertet;positiv;-0.0387;STOXX600;21.7;0.081;0.0398;0.7997;0.5334;0.9679;1;positiv;373;208;0.5576;NULL;0.3081;0.0381;0.56;0.0347
FR0000130577;PUB;PUBLICIS GROUPE;Medien-Agenturen;Medien;Frankreich;14.05.2024;EUR;106;positive;29.25;113.45;0.2619;niedrig;negativ;leicht unterbewertet;positiv;-0.0083;STOXX600;13.1;0.0916;0.134;0.1473;0.2666;0.465;3;positiv;14802;1312;0.0886;0.94;0.1213;0.4031;0.1496;0.0347
DE0006969603;PUM;PUMA;Schuhe & Sport;Privat- & Haushaltswaren;Deutschland;14.05.2024;EUR;51.86;neutral;8.18;47.4;0.0265;hoch;positiv;stark unterbewertet;positiv;0.2515;STOXX600;14.1;0.1773;0.1194;0.065;0.3845;0.3373;4;neutral;8602;305;0.0355;1.55;0.2178;1.2954;0.0763;0.0183
PLPZU0000011;PZU;PZU GROUP SA;Universalversicherungen;Versicherungen;Polen;14.05.2024;PLN;53;positive;11.51;57.54;0.1212;niedrig;positiv;stark unterbewertet;positiv;0.0585;STOXX600;7.3;0.0292;0.1921;0.4176;0.0646;0.7355;4;positiv;60699;5766;0.095;0.61;0.0382;0.1307;0.1178;0.0768
NL0015002CX3;QIA;QIAGEN NV;Biotechnologie;Gesundheitswesen;Deutschland;14.05.2024;EUR;42.73;neutral;9.81;44.47;0.0227;mittel;positiv;leicht überbewertet;positiv;0.0574;STOXX600;17.6;0.1257;0.0916;0.27;0.6227;0.3756;3;positiv;1818;316;0.1738;1.99;0.1507;0.3284;0.2781;0
GB00B0WMWD03;QQ.;QINETIQ GROUP;Luftfahrt & Verteidigung;Industrie;Grossbritannien ;14.05.2024;GBp;361.2;neutral;2.6;387.02;0.1689;mittel;negativ;stark unterbewertet;positiv;-0.0064;STOXX600;10.5;0.1089;0.1595;0.1246;0.4622;0.5189;3;positiv;1581;154;0.0974;1.12;0.1725;0.7545;0.1449;0.0239
AT0000606306;RBI;RAIFFEISEN BANK;Banken;Geldinstitute;Oesterreich;14.05.2024;EUR;17.73;neutral;6.27;19.11;-0.0503;mittel;positiv;stark überbewertet;negativ;-0.0381;STOXX600;2.8;-0.0126;0.1339;0.3005;0.0858;2.7744;1;positiv;15000;2277;0.1518;0.44;0.153;0.0757;0.1835;0.0757
NL0000379121;RAND;RANDSTAD;Personalberater;Industrie;Holland;14.05.2024;EUR;50.74;positive;9.76;54.04;-0.1054;niedrig;negativ;stark unterbewertet;positiv;0.0161;STOXX600;11.2;0.0925;0.1328;0.0379;0.4121;0.4654;3;positiv;25426;624;0.0245;1.11;0.0428;2.23;0.0373;0.0389
DE0007010803;RAA;RATIONAL;Industriemaschinen;Industrie;Deutschland;14.05.2024;EUR;794.5;neutral;9.7;854.45;0.1358;mittel;positiv;leicht überbewertet;positiv;-0.0091;STOXX600;31.7;0.2039;0.2921;0.2534;0.7558;0.0929;2;positiv;1126;216;0.1918;3.78;0.02;1.1521;0.2206;0.0187
GB00B24CGK77;RB.;RECKITT BENCKISER;Verbrauchsgüter;Privat- & Haushaltswaren;Grossbritannien ;14.05.2024;GBp;4600;positive;40.69;5235.51;-0.1513;niedrig;positiv;stark unterbewertet;negativ;0.0627;STOXX600;11.9;0.0933;0.1934;0.2425;0.3113;0.2183;3;neutral;14607;1634;0.1119;0.64;0.2527;0.5383;0.144;0.0447
IT0003828271;REC;RECORDATI INDUA.CHIMICA;Pharmaka;Gesundheitswesen;Italien;14.05.2024;EUR;50.75;eher positive;11.25;55.99;0.0393;niedrig;positiv;fairer Preis;negativ;-0.0056;STOXX600;15.8;0.1193;0.2308;0.2764;0.4007;0.1676;3;positiv;2082;389;0.1868;1.2;0.3216;0.4948;0.2554;0.0282
ES0173093024;REE;RED ELECTRICA;Stromversorger;Versorger;Spanien;14.05.2024;EUR;16.49;positive;9.6;17.56;0.106;niedrig;negativ;leicht unterbewertet;positiv;0.0132;STOXX600;15.1;0.0762;0.1275;0.474;0.3734;0.6718;3;positiv;2064;690;0.3343;1.06;0.3594;0.1425;0.5945;0.0485
NL0012044747;RDC;REDCARE PHARMACY;Apotheken;Einzel- & Grosshandel;Deutschland;14.05.2024;EUR;118;eher negative;2.64;105.61;-0.1033;hoch;positiv;leicht unterbewertet;negativ;-0.1817;STOXX600;25.5;7.6724;-0.0245;-0.0096;0.4677;0.1874;2;positiv;1799;-12;-0.0067;2.23;0.2543;1.7152;0.0252;0
GB00B2B0DG97;REL;RELX;Verlagswesen;Medien;Grossbritannien ;14.05.2024;GBp;3444;eher positive;80.09;3637.17;0.1074;niedrig;negativ;leicht überbewertet;positiv;0.0118;STOXX600;23.1;0.1633;0.5147;0.2808;0.232;0.0591;2;positiv;9161;1781;0.1944;0.52;0.3475;0.6141;0.281;0.0189
FR0000131906;RNO;RENAULT;Fahrzeugbau;Automobile & Zubehör;Frankreich;14.05.2024;EUR;49.85;neutral;15.43;45.57;0.3508;mittel;positiv;leicht unterbewertet;positiv;-0.0391;STOXX600;3.1;0.1337;0.0739;0.0606;0.244;2.7761;3;neutral;52376;2198;0.042;1.11;0.0735;0.4296;0.0932;0.0621
GB00B082RF11;RTO;RENTOKIL INITIAL;Dienstleister für Unternehmen;Industrie;Grossbritannien ;14.05.2024;GBp;421.8;neutral;13.22;478.16;-0.0431;hoch;positiv;leicht unterbewertet;negativ;-0.1014;STOXX600;13.9;0.1206;0.0932;0.1299;0.3675;0.3696;2;positiv;5375;381;0.0709;1.05;0.3119;0.4831;0.1593;0.0224
IT0005282865;REY;REPLY;Informatik Dienstleister;Technologie;Italien;14.05.2024;EUR;135.7;neutral;5.07;118.31;0.1356;mittel;positiv;leicht überbewertet;positiv;0.0377;STOXX600;19.5;0.1555;0.1675;0.1386;0.4696;0.2503;3;neutral;2118;187;0.0883;1.49;0.0621;0.8922;0.1184;0.0084
ES0173516115;REP;REPSOL SA;Öl & Gas Produzenten;Energie;Spanien;14.05.2024;EUR;14.82;neutral;19.41;13.71;0.1022;niedrig;negativ;stark überbewertet;negativ;-0.0986;STOXX600;4.4;-0.0001;0.13;0.0872;0.3879;1.4609;0;positiv;58948;3108;0.0527;1.54;0.1726;0.9564;0.094;0.063
FR0010451203;RXL;REXEL;Elektrische Komponenten;Industrie;Frankreich;14.05.2024;EUR;28.36;positive;9.08;30.2;0.1449;mittel;positiv;stark unterbewertet;positiv;0.1506;STOXX600;9.7;0.0707;0.1401;0.0656;0.4052;0.7496;4;positiv;19153;775;0.0405;1.75;0.2735;1.4032;0.0604;0.0426
DE0007030009;RHM;RHEINMETALL;Automobilteile & Zubehör;Automobile & Zubehör;Deutschland;14.05.2024;EUR;521.6;neutral;25.01;564.55;0.8174;mittel;positiv;leicht unterbewertet;positiv;-0.0723;STOXX600;11.7;0.2612;0.1613;0.1208;0.2777;0.2661;3;neutral;7176;535;0.0746;1.3;0.1258;0.6009;0.1175;0.0175
CH0210483332;CFR;RICHEMONT N;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Schweiz ;14.05.2024;CHF;136.4;neutral;86.92;124;0.1784;mittel;positiv;fairer Preis;positiv;0.0327;STOXX600;17.9;0.1361;0.0165;0.2521;0.4637;2.4894;4;neutral;19825;311;0.0157;2.47;0.2259;0.4885;0.0895;0.0266
GB00BGDT3G23;RMV;RIGHTMOVE;Medien-Agenturen;Medien;Grossbritannien ;14.05.2024;GBp;547.8;neutral;5.32;592.18;-0.0483;mittel;negativ;fairer Preis;positiv;0.0273;STOXX600;16.6;0.137;2.8714;0.7144;0.6613;0.0151;3;positiv;364;199;0.5467;2.41;0.0487;3.4739;0.5603;0.0184
DK0060854669;RILBA;RINGKJOBING LANDBOBANK;Banken;Geldinstitute;Dänemark;14.05.2024;DKK;1208;neutral;4.64;1284.43;0.2184;niedrig;negativ;leicht überbewertet;negativ;-0.0366;STOXX600;13.4;0.039;0.2062;0.6699;0.1422;0.3943;0;positiv;4696;2155;0.4589;0.14;0.0924;0.0639;NULL;0.0114
GB0007188757;RIO;RIO TINTO;Minen;Rohstoffe;Grossbritannien ;14.05.2024;GBp;5555;positive;119.12;6046.46;-0.0491;niedrig;positiv;stark unterbewertet;positiv;0.001;STOXX600;9.9;0.0415;0.189;0.2788;0.5272;0.5858;4;positiv;43474;8091;0.1861;1.69;0.1273;0.5352;0.2848;0.0606
CH0012032048;ROG;ROCHE HOLDING;Pharmaka;Gesundheitswesen;Schweiz ;14.05.2024;CHF;224.6;positive;203.36;249.66;-0.0814;niedrig;positiv;stark unterbewertet;negativ;-0.0343;STOXX600;10.7;0.0803;0.3922;0.3086;0.324;0.1736;2;positiv;58716;11498;0.1958;1.35;0.2884;0.649;0.2548;0.0438
DK0063855168;ROCKB;ROCKWOOL A/S;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Dänemark;14.05.2024;DKK;262.6;eher positive;8.12;275.73;0.3289;niedrig;negativ;leicht überbewertet;positiv;0.1601;STOXX600;16.4;0.106;0.1387;0.1481;0.789;0.98;2;positiv;26973;2898;0.1074;2.17;0.0203;1.0181;0.1796;0.0172
GB00B63H8491;RR.;ROLLS-ROYCE HOLDINGS PLC;Luftfahrt & Verteidigung;Industrie;Grossbritannien ;14.05.2024;GBp;419.6;eher positive;44.46;464.26;0.4001;niedrig;negativ;leicht überbewertet;positiv;0.0043;STOXX600;19.7;0.1726;0.6553;0.1989;-0.1168;-0.1459;1;positiv;16486;2412;0.1463;1.18;0.1571;0.5232;0.2038;0.0064
GB00BVFNZH21;ROR;ROTORK;Industriemaschinen;Industrie;Grossbritannien ;14.05.2024;GBp;336.8;positive;3.65;362.1;0.0408;niedrig;positiv;fairer Preis;positiv;0.0152;STOXX600;18.7;0.1294;0.1823;0.2312;0.802;0.2231;4;positiv;719;113;0.1572;3.09;0.0114;0.9294;0.1823;0.0231
DK0060634707;RBREW;ROYAL UNIBREW;Brauereien;Nahrungsmittel & Getränke;Dänemark;14.05.2024;DKK;560.5;positive;4.06;596.93;0.2425;mittel;positiv;leicht unterbewertet;positiv;0.2454;STOXX600;16.2;0.153;0.1905;0.1261;0.3233;0.2546;4;positiv;12927;1095;0.0847;0.67;0.3096;0.7271;0.1295;0.0269
GB0003096442;ECM;RS GROUP PLC;Industrielieferanten;Industrie;Grossbritannien ;14.05.2024;GBp;820;eher positive;4.84;861;0.0005;mittel;positiv;stark unterbewertet;positiv;0.1224;STOXX600;14.9;0.1414;0.2119;0.1288;0.5284;0.3113;4;positiv;2982;285;0.0956;1.9;0.086;1.1723;0.1172;0.0275
FR0013269123;RUI;RUBIS;Bohranlagen & Dienstleistungen;Energie;Frankreich;14.05.2024;EUR;32.28;positive;3.56;36.08;0.4347;niedrig;positiv;leicht unterbewertet;positiv;-0.0758;STOXX600;8.2;0.0714;0.1344;0.0779;0.4146;1.134;3;positiv;6630;354;0.0534;1.27;0.2393;1.0446;0.0817;0.0649
DE0007037129;RWE;RWE;Multiversorger;Versorger;Deutschland;14.05.2024;EUR;34.95;eher positive;27.67;36.7;-0.1513;niedrig;positiv;stark überbewertet;positiv;0.0757;STOXX600;16.7;-0.0059;0.0459;0.1306;0.2608;1.0306;3;positiv;28566;1450;0.0508;1.35;0.1039;0.236;0.1173;0.0323
IE00BYTBXV33;RYA;RYANAIR HOLDINGS;Fluggesellschaften;Reisen & Freizeit;Irland;14.05.2024;EUR;18.78;eher positive;23.25;21.9;-0.0155;niedrig;negativ;leicht unterbewertet;negativ;-0.1069;STOXX600;7.9;0.1342;0.2328;0.1371;0.344;0.333;1;neutral;10775;1314;0.1219;0.8;0.1839;0.6568;0.2076;0.0296
SE0021921269;SAAB-B;SAAB AB;Luftfahrt & Verteidigung;Industrie;Schweden ;14.05.2024;SEK;230.4;neutral;11.02;209.66;0.5168;mittel;positiv;fairer Preis;positiv;-0.0301;STOXX600;19.2;0.2039;0.1055;0.1072;0.3778;0.4029;3;positiv;51609;3381;0.0655;1.57;0.1061;0.6087;0.0979;0.0102
FR0000073272;SAF;SAFRAN;Luftfahrt & Verteidigung;Industrie;Frankreich;14.05.2024;EUR;208.4;positive;96.42;229.64;0.3069;niedrig;negativ;leicht unterbewertet;positiv;-0.0199;STOXX600;21.4;0.2333;0.2975;0.2093;0.2294;0.1756;2;positiv;23651;3444;0.1456;0.93;0.0987;0.4686;0.2021;0.0149
SE0005127818;SAGA;SAGAX AB;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;14.05.2024;SEK;290;neutral;9.31;253;0.0454;mittel;positiv;leicht überbewertet;positiv;0.0959;STOXX600;22.2;0.1415;-0.0004;0.8033;0.4983;0.4229;3;positiv;4657;-13;-0.0028;NULL;0.3527;0.0634;NULL;0.0116
GB00B8C3BL03;SGE;SAGE GROUP;Software;Technologie;Grossbritannien ;14.05.2024;GBp;1197.5;eher positive;14.99;1317.85;0.0213;niedrig;positiv;fairer Preis;negativ;-0.0181;STOXX600;25.8;0.1999;0.15;0.185;0.3575;0.1391;2;neutral;2184;211;0.0966;0.94;0.3158;0.5549;NULL;0.0175
GB00B019KW72;SBRY;SAINSBURY J;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;14.05.2024;GBp;278.6;positive;8.19;296.71;-0.0793;niedrig;positiv;stark unterbewertet;positiv;0.0325;STOXX600;10.1;0.0947;0.0285;0.0358;0.2749;1.1849;4;positiv;31491;207;0.0066;0.68;0.2107;1.1935;0.0449;0.0495
FR0000125007;SGO;SAINT GOBAIN;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Frankreich;14.05.2024;EUR;81.26;positive;43.74;86.54;0.219;mittel;positiv;leicht unterbewertet;positiv;0.0977;STOXX600;10.9;0.0855;0.1147;0.1006;0.4062;0.6954;4;positiv;47944;2669;0.0557;1.34;0.2267;0.8367;0.1009;0.0281
IT0005495657;SPM;SAIPEM;Bohranlagen & Dienstleistungen;Energie;Italien;14.05.2024;EUR;2.2;neutral;4.55;2;0.4946;mittel;positiv;leicht unterbewertet;positiv;-0.1228;STOXX600;6.8;0.2873;0.0747;0.0435;0.1843;0.8169;3;positiv;11874;179;0.0151;1.18;0.1999;0.9134;0.0538;0.0261
NO0010310956;SALM;SALMAR;Landwirtschaft & Fischerei;Nahrungsmittel & Getränke;Norwegen;14.05.2024;NOK;656;neutral;8.26;729.8;0.1525;mittel;negativ;stark unterbewertet;negativ;-0.0685;STOXX600;13.6;0.1414;0.1427;0.2471;0.3732;0.2654;1;positiv;28219;2839;0.1006;1.82;0.2571;0.5291;0.1521;0.0534
FI4000552500;SAMPO;SAMPO OYJ;Sachversicherungen;Versicherungen;Finnland;14.05.2024;EUR;7.87;positive;21.54;8.44;-0.0063;niedrig;negativ;leicht unterbewertet;positiv;0.0135;STOXX600;14;0.0866;0.1822;0.1808;0.331;0.3656;3;positiv;8699;1323;0.1521;0.19;0.1348;0.3964;0.1702;0.0492
CH1243598427;SDZ;SANDOZ GROUP AG;Pharmaka;Gesundheitswesen;Schweiz ;14.05.2024;CHF;31.93;neutral;15.32;29.06;0.18;mittel;positiv;leicht unterbewertet;positiv;0.1713;STOXX600;9.5;0.1407;0.0095;0.0378;0.4449;0.6255;4;positiv;8941;69;0.0077;1.33;0.2177;0.5467;0.0605;0.0211
SE0000667891;SAND;SANDVIK;Industriemaschinen;Industrie;Schweden ;14.05.2024;SEK;233.8;positive;26.85;256.61;0.072;niedrig;positiv;leicht unterbewertet;positiv;-0.0301;STOXX600;14.5;0.1286;0.1746;0.1836;0.503;0.3203;3;positiv;126503;15300;0.1209;1.64;0.212;0.7262;0.1799;0.0259
FR0000120578;SAN;SANOFI;Pharmaka;Gesundheitswesen;Frankreich;14.05.2024;EUR;91.69;positive;125.92;99.54;0.0215;niedrig;positiv;stark unterbewertet;positiv;0.0714;STOXX600;8.9;0.083;0.0729;0.2503;0.5855;0.6592;4;positiv;43070;5400;0.1254;1.27;0.1273;0.3406;0.2117;0.0428
PLBZ00000044;BZW;SANTANDER BANK POLSKA SA;Banken;Geldinstitute;Polen;14.05.2024;PLN;552.4;positive;14.28;648.78;0.1278;niedrig;positiv;leicht unterbewertet;positiv;-0.0314;STOXX600;8.5;0.0871;0.1521;0.4585;0.1148;0.6346;3;positiv;21874;4831;0.2209;0.22;0.0498;0.0791;0.2469;0.0785
DE0007164600;SAP;SAP;Software;Technologie;Deutschland;14.05.2024;EUR;174.68;eher positive;222.62;190.98;0.2524;niedrig;positiv;fairer Preis;positiv;-0.0113;STOXX600;24.8;0.2131;0.0597;0.2215;0.6136;0.2651;3;neutral;31207;2576;0.0825;1.32;0.1045;0.4437;0.1265;0.013
DE0007165631;SRT;SARTORIUS;Medizinische Geräte;Gesundheitswesen;Deutschland;14.05.2024;EUR;289.5;eher negative;18.54;251;-0.1312;hoch;negativ;fairer Preis;negativ;-0.1681;STOXX600;36.6;0.2888;0.0993;0.1875;0.2114;0.1815;1;positiv;3396;205;0.0604;1.47;0.5136;0.3472;0.1612;0.003
FR0013154002;DIM;SARTORIUS STEDIM BIOTECH;Medizinische Geräte;Gesundheitswesen;Frankreich;14.05.2024;EUR;209.5;eher negative;21.39;182;-0.1253;hoch;negativ;fairer Preis;negativ;-0.1965;STOXX600;30.8;0.2621;0.1174;0.1727;0.3403;0.1195;1;positiv;2776;310;0.1117;1.51;0.4648;0.3581;0.1972;0.0037
NL0000360618;SBMO;SBM OFFSHORE;Bohranlagen & Dienstleistungen;Energie;Holland;14.05.2024;EUR;14.12;eher positive;2.63;15.16;0.1341;niedrig;negativ;stark überbewertet;positiv;-0.0306;STOXX600;13.4;-0.0023;0.1344;0.2414;0.2173;1.5162;1;positiv;4591;454;0.0989;3.36;0.4766;0.2952;0.111;0.0595
CH0024638196;SCHP;SCHINDLER HOLDING AG;Elektrische Komponenten;Industrie;Schweiz ;14.05.2024;CHF;238.8;eher positive;27.6;250.74;0.1355;niedrig;positiv;leicht überbewertet;positiv;0.0461;STOXX600;22.6;0.1572;0.1881;0.107;0.4071;0.5379;3;positiv;11494;866;0.0753;1.4;0.0331;1.0164;0.1057;0.023
FR0000121972;SU;SCHNEIDER ELECTRIC;Elektrische Komponenten;Industrie;Frankreich;14.05.2024;EUR;233.65;eher positive;141.54;245.33;0.2853;niedrig;negativ;fairer Preis;positiv;0.0833;STOXX600;22.1;0.1752;0.1513;0.1711;0.4493;0.2607;3;positiv;35902;4003;0.1115;1.21;0.1968;0.6096;0.1522;0.0166
GB00BP9LHF23;SDR;SCHRODERS;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;375.6;neutral;7.44;399.49;-0.1263;mittel;negativ;stark unterbewertet;positiv;-0.0309;STOXX600;10.2;0.0857;0.0884;0.2431;0.2128;0.6575;2;positiv;2970;388;0.1306;NULL;0.0186;0.144;0.2021;0.0572
FR0010411983;SCR;SCOR SE;Rückversicherungen;Versicherungen;Frankreich;14.05.2024;EUR;31.24;positive;6.07;34.62;0.1807;niedrig;positiv;leicht unterbewertet;positiv;0.0236;STOXX600;5.5;0.0656;0.173;0.09;0.1483;0.9887;4;positiv;16803;812;0.0483;0.26;0.1016;0.531;0.0609;0.062
DE000A12DM80;G24;SCOUT24;Internet;Technologie;Deutschland;14.05.2024;EUR;71.3;eher positive;5.52;76.9;0.1113;niedrig;negativ;fairer Preis;positiv;0.0145;STOXX600;20.3;0.1652;0.1235;0.4766;0.7049;0.3064;3;neutral;509;179;0.3517;0.49;0.0236;0.248;0.4225;0.019
FR0000121709;SK;SEB;Haushaltsprodukte;Privat- & Haushaltswaren;Frankreich;14.05.2024;EUR;118.3;positive;6.89;130.89;0.0469;mittel;positiv;stark unterbewertet;positiv;0.0089;STOXX600;11;0.1268;0.1207;0.0831;0.3457;0.5141;3;neutral;8006;386;0.0482;1.25;0.2043;0.8653;0.0837;0.0263
SE0000163594;SECUB;SECURITAS AB;Dienstleister für Unternehmen;Industrie;Schweden ;14.05.2024;SEK;110.05;positive;5.72;124.29;0.1164;niedrig;negativ;leicht unterbewertet;positiv;-0.008;STOXX600;9.4;0.4833;0.035;0.0629;0.3104;0.6818;2;positiv;157249;1285;0.0082;1.03;0.2962;1.33;0.0347;0.0398
GB00B5ZN1N88;SGRO;SEGRO;Immobilien Investments;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;887.8;neutral;14.85;953.49;0.0016;mittel;negativ;fairer Preis;positiv;0.0025;STOXX600;22.6;0.1458;-0.0232;0.7904;0.6301;0.9995;2;positiv;749;-253;-0.3378;NULL;0.309;0.0433;-0.3298;0.0343
GB0007973794;SRP;SERCO GROUP PLC.;Dienstleister für Unternehmen;Industrie;Grossbritannien ;14.05.2024;GBp;185.1;positive;2.48;206.22;0.1419;niedrig;positiv;leicht unterbewertet;positiv;-0.0154;STOXX600;10.1;0.0824;0.1957;0.0418;0.3961;0.584;3;positiv;4906;202;0.0412;0.87;0.1796;1.8796;0.0766;0.0226
GB00B1FH8J72;SVT;SEVERN TRENT;Wasserversorger;Versorger;Grossbritannien ;14.05.2024;GBp;2628;positive;9.7;2805.93;0.019;niedrig;negativ;leicht unterbewertet;positiv;0.0643;STOXX600;14.6;0.3512;0.1362;0.2319;0.0793;0.134;3;positiv;2165;132;0.061;0.76;0.5707;0.1769;0.2538;0.0464
CH0239229302;SFSN;SFS GROUP;Elektrische Komponenten;Industrie;Schweiz ;14.05.2024;CHF;114.8;neutral;4.91;120.56;0.1017;mittel;positiv;fairer Preis;positiv;-0.0062;STOXX600;13.1;0.1008;0.196;0.1205;0.533;0.335;3;positiv;3073;266;0.0866;3.07;0.2498;1.2066;0.128;0.0245
