ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
DK0060094928;DENERG;ORSTED;Multiversorger;Versorger;Dänemark;11.06.2024;DKK;394.8;eher negative;23.8;348.41;0.0548;hoch;negativ;leicht unterbewertet;negativ;-0.0775;STOXX600;15.1;0.3185;-0.3709;0.2509;0.202;0.361;1;positiv;69077;-21059;-0.3049;1.42;0.3769;0.2457;NULL;0
DK0060252690;PNDORA;PANDORA;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Dänemark;11.06.2024;DKK;1091.5;eher positive;12.08;1241.95;0.1696;niedrig;positiv;stark unterbewertet;negativ;-0.0287;STOXX600;12.1;0.1476;0.885;0.2504;0.2251;0.0698;2;neutral;28137;4740;0.1685;0.99;0.4092;1.1823;0.2423;0.0191
CH0024608827;PGHN;PARTNERS GROUP HOLDING;Vermögensverwalter;Finanzdienstleistungen;Schweiz ;11.06.2024;CHF;1163.5;neutral;34.05;1296.73;-0.0408;mittel;positiv;leicht unterbewertet;negativ;-0.0396;STOXX600;19.5;0.1749;0.4134;0.5651;0.5051;0.077;2;neutral;2172;1003;0.4618;NULL;0.1917;0.452;0.481;0.0376
GB0006776081;PSON;PEARSON;Verlagswesen;Medien;Grossbritannien ;11.06.2024;GBp;947.2;eher positive;8.06;1049.09;-0.0176;niedrig;negativ;stark unterbewertet;negativ;-0.0438;STOXX600;12.4;0.1104;0.0951;0.1513;0.5908;0.5973;1;positiv;3674;378;0.1029;1.73;0.1626;0.5462;0.2452;0.0263
GB00BNNTLN49;PNN;PENNON GROUP;Wasserversorger;Versorger;Grossbritannien ;11.06.2024;GBp;457.45;neutral;2.15;532.29;-0.2255;mittel;positiv;leicht unterbewertet;negativ;-0.1776;STOXX600;7.6;0.9607;0.0001;0.1691;0.2169;0.4925;2;positiv;797;0;0;1.24;0.5797;0.1537;0.1942;0.081
FR0000120693;RI;PERNOD-RICARD;Wein & Spirituosen;Nahrungsmittel & Getränke;Frankreich;11.06.2024;EUR;134.25;neutral;36.95;150.01;-0.1596;mittel;negativ;leicht unterbewertet;negativ;-0.0944;STOXX600;14.8;0.1083;0.1439;0.2668;0.4172;0.3038;1;positiv;12137;2262;0.1864;1.73;0.2671;0.3221;NULL;0.0326
GB0006825383;PSN;PERSIMMON;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;11.06.2024;GBp;1442;neutral;5.89;1327.41;0.0382;mittel;negativ;stark unterbewertet;positiv;0.019;STOXX600;12.1;0.1484;0.0747;0.1333;0.714;0.7705;3;neutral;2773;255;0.092;4.54;0.0032;0.5792;0.0988;0.0422
GB00BGXQNP29;PHNX;PHOENIX GROUP;Lebensversicherungen;Versicherungen;Grossbritannien ;11.06.2024;GBp;484.8;neutral;6.24;532.89;-0.0942;mittel;positiv;leicht unterbewertet;negativ;-0.0619;STOXX600;8.6;0.1413;-0.0553;0.0414;0.0085;0.4669;2;positiv;15451;-138;-0.0089;0.15;0.0148;0.0525;-0.0085;0.1132
PLPKO0000016;PKO;PKO BANK SA;Banken;Geldinstitute;Polen;11.06.2024;PLN;56.18;eher positive;17.47;64.85;0.1165;niedrig;negativ;leicht unterbewertet;negativ;-0.0173;STOXX600;6.5;0.1313;0.1216;0.39;0.0902;0.7192;1;positiv;38877;5502;0.1415;0.12;0.025;0.0775;0.1768;0.09
PLPKN0000018;PKN;PLKNC.NAFTOWY ORLEN;Öl & Gas Produzenten;Energie;Polen;11.06.2024;PLN;62.28;neutral;18.16;67.29;-0.0492;mittel;negativ;stark überbewertet;negativ;-0.082;STOXX600;5.3;-0.0019;0.1672;0.118;0.5883;2.1667;0;neutral;372640;27553;0.0739;1.38;0.0715;1.3305;0.1119;0.0677
IL0011284465;PLUS;PLUS500;Spezialfinanz;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;2154;eher positive;2.12;2370.3;0.2952;niedrig;positiv;stark unterbewertet;positiv;-0.0204;STOXX600;7.3;0.0708;0.3977;0.4727;0.6965;0.4141;3;neutral;584;218;0.3733;NULL;0.0157;0.7413;0.3794;0.0322
DE000PAG9113;P911;PORSCHE;Fahrzeugbau;Automobile & Zubehör;Deutschland;11.06.2024;EUR;73.68;neutral;71.59;83.92;-0.0778;mittel;negativ;stark unterbewertet;negativ;-0.0614;STOXX600;11.8;0.096;0.238;0.18;0.4295;0.5953;1;neutral;40530;5157;0.1272;1.48;0.1296;0.8034;0.2143;0.0337
DE000PAH0038;PAH3;PORSCHE AUTOMOBIL;Fahrzeugbau;Automobile & Zubehör;Deutschland;11.06.2024;EUR;49.19;neutral;16.29;53.42;0.062;mittel;positiv;leicht unterbewertet;positiv;0.004;STOXX600;2.5;0.0399;0.0921;1.0396;0.8834;7.8004;3;neutral;5230;5096;0.9744;7.52;0.1056;0.0835;0.9746;0.052
IT0003796171;PST;POSTE ITALIANE;Lebensversicherungen;Versicherungen;Italien;11.06.2024;EUR;12.55;positive;17.8;13.65;0.2214;niedrig;positiv;leicht unterbewertet;positiv;0.0266;STOXX600;7.6;0.0579;0.2018;0.1576;0.0352;0.7154;4;positiv;20140;1922;0.0954;0.51;0.0367;0.0744;0.139;0.0774
NL0013654783;PRX;PROSUS;Medien und Unterhaltung;Medien;Holland;11.06.2024;EUR;33.82;neutral;93.15;31.13;0.2533;mittel;negativ;stark unterbewertet;positiv;0.0026;STOXX600;12.2;0.1903;0.2369;1.3398;0.6852;0.4548;3;positiv;5543;9723;1.7541;5.16;0.242;0.0925;NULL;0.0029
GB0007099541;PRU;PRUDENTIAL;Lebensversicherungen;Versicherungen;Grossbritannien ;11.06.2024;GBp;709.4;eher negative;25.17;644.04;-0.2004;hoch;negativ;stark unterbewertet;negativ;-0.1086;STOXX600;7.5;0.0915;0.0979;0.2174;0.1038;0.5744;1;positiv;8733;1368;0.1566;0.1;0.0326;0.0649;NULL;0.0255
IT0004176001;PRY;PRYSMIAN;Elektrische Komponenten;Industrie;Italien;11.06.2024;EUR;56.96;positive;16.91;63.26;0.3835;niedrig;positiv;leicht unterbewertet;positiv;0.0238;STOXX600;13.7;0.1848;0.1399;0.0708;0.2838;0.3366;4;positiv;15354;529;0.0345;1.18;0.1867;1.1524;0.0579;0.0141
CH0018294154;PSPN;PSP SWISS PROPERTY AG;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;11.06.2024;CHF;111.5;eher positive;5.77;120.37;-0.0519;niedrig;negativ;leicht überbewertet;positiv;-0.0118;STOXX600;21.3;0.0832;0.0398;0.7997;0.5334;0.9679;1;neutral;373;208;0.5576;NULL;0.3081;0.0381;0.56;0.0352
FR0000130577;PUB;PUBLICIS GROUPE;Medien-Agenturen;Medien;Frankreich;11.06.2024;EUR;101;eher positive;27.85;112.37;0.2024;niedrig;negativ;leicht unterbewertet;negativ;-0.059;STOXX600;12.6;0.0881;0.134;0.1473;0.2666;0.465;1;positiv;14802;1312;0.0886;0.94;0.1213;0.4031;0.1496;0.0365
DE0006969603;PUM;PUMA;Schuhe & Sport;Privat- & Haushaltswaren;Deutschland;11.06.2024;EUR;46.97;neutral;7.54;43.21;-0.0703;hoch;positiv;stark unterbewertet;positiv;-0.0532;STOXX600;12.6;0.1702;0.1194;0.065;0.3845;0.3373;3;neutral;8602;305;0.0355;1.55;0.2178;1.2954;0.0763;0.0206
PLPZU0000011;PZU;PZU GROUP SA;Universalversicherungen;Versicherungen;Polen;11.06.2024;PLN;48.07;eher positive;10.31;55.34;0.0169;niedrig;negativ;leicht unterbewertet;negativ;-0.076;STOXX600;7.4;0.0351;0.1921;0.4176;0.0646;0.7355;1;positiv;60699;5766;0.095;0.61;0.0382;0.1307;0.1178;0.0858
NL0015002CX3;QIA;QIAGEN NV;Biotechnologie;Gesundheitswesen;Deutschland;11.06.2024;EUR;42.23;neutral;9.96;44.67;0.0107;mittel;negativ;leicht überbewertet;positiv;0.0112;STOXX600;17.7;0.1268;0.0916;0.27;0.6227;0.3756;2;positiv;1818;316;0.1738;1.99;0.1507;0.3284;0.2781;0
GB00B0WMWD03;QQ.;QINETIQ GROUP;Luftfahrt & Verteidigung;Industrie;Grossbritannien ;11.06.2024;GBp;454.6;neutral;3.29;471.65;0.4712;mittel;positiv;leicht unterbewertet;positiv;0.2407;STOXX600;12;0.1058;0.1595;0.1246;0.4622;0.5189;4;positiv;1581;154;0.0974;1.12;0.1725;0.7545;0.1449;0.0193
AT0000606306;RBI;RAIFFEISEN BANK;Banken;Geldinstitute;Oesterreich;11.06.2024;EUR;16.54;neutral;5.91;17.87;-0.1141;mittel;positiv;stark überbewertet;negativ;-0.0615;STOXX600;2.7;-0.0096;0.1339;0.3005;0.0858;2.7744;1;positiv;15000;2277;0.1518;0.44;0.153;0.0757;0.1835;0.0823
NL0000379121;RAND;RANDSTAD;Personalberater;Industrie;Holland;11.06.2024;EUR;46.42;eher positive;9.13;52.79;-0.1816;niedrig;negativ;stark unterbewertet;negativ;-0.0483;STOXX600;10.2;0.0925;0.1328;0.0379;0.4121;0.4654;1;positiv;25426;624;0.0245;1.11;0.0428;2.23;0.0373;0.0432
DE0007010803;RAA;RATIONAL;Industriemaschinen;Industrie;Deutschland;11.06.2024;EUR;810.5;eher positive;9.86;892.14;0.1587;niedrig;negativ;leicht überbewertet;positiv;0.0249;STOXX600;32.7;0.2095;0.2921;0.2534;0.7558;0.0929;2;positiv;1126;216;0.1918;3.78;0.02;1.1521;0.2206;0.0185
GB00B24CGK77;RB.;RECKITT BENCKISER;Verbrauchsgüter;Privat- & Haushaltswaren;Grossbritannien ;11.06.2024;GBp;4388;eher positive;39.51;4949.84;-0.1904;niedrig;positiv;stark unterbewertet;negativ;-0.0388;STOXX600;11.4;0.0916;0.1934;0.2425;0.3113;0.2183;2;neutral;14607;1634;0.1119;0.64;0.2527;0.5383;0.144;0.047
IT0003828271;REC;RECORDATI INDUA.CHIMICA;Pharmaka;Gesundheitswesen;Italien;11.06.2024;EUR;48.42;positive;10.97;56;-0.0084;niedrig;positiv;leicht unterbewertet;negativ;-0.0279;STOXX600;15.2;0.1153;0.2308;0.2764;0.4007;0.1676;2;positiv;2082;389;0.1868;1.2;0.3216;0.4948;0.2554;0.0299
ES0173093024;REE;RED ELECTRICA;Stromversorger;Versorger;Spanien;11.06.2024;EUR;16.84;positive;9.77;17.93;0.1294;niedrig;positiv;leicht unterbewertet;positiv;0.0304;STOXX600;13.9;0.0901;0.1275;0.474;0.3734;0.6718;4;positiv;2064;690;0.3343;1.06;0.3594;0.1425;0.5945;0.0475
NL0012044747;RDC;REDCARE PHARMACY;Apotheken;Einzel- & Grosshandel;Deutschland;11.06.2024;EUR;118.1;neutral;2.52;107.79;-0.1026;hoch;positiv;leicht unterbewertet;negativ;-0.0386;STOXX600;25.9;7.8046;-0.0245;-0.0096;0.4677;0.1874;2;positiv;1799;-12;-0.0067;2.23;0.2543;1.7152;0.0252;0
GB00B2B0DG97;REL;RELX;Verlagswesen;Medien;Grossbritannien ;11.06.2024;GBp;3491;eher positive;83.25;3722.27;0.1225;niedrig;positiv;leicht überbewertet;positiv;0.0159;STOXX600;23;0.1647;0.5147;0.2808;0.232;0.0591;3;positiv;9161;1781;0.1944;0.52;0.3475;0.6141;0.281;0.0188
FR0000131906;RNO;RENAULT;Fahrzeugbau;Automobile & Zubehör;Frankreich;11.06.2024;EUR;50.68;eher positive;16.05;56.08;0.3733;niedrig;negativ;leicht unterbewertet;positiv;0.0945;STOXX600;3.2;0.1286;0.0739;0.0606;0.244;2.7761;3;neutral;52376;2198;0.042;1.11;0.0735;0.4296;0.0932;0.0645
GB00B082RF11;RTO;RENTOKIL INITIAL;Dienstleister für Unternehmen;Industrie;Grossbritannien ;11.06.2024;GBp;415.2;neutral;13.1;472.24;-0.0581;hoch;positiv;leicht unterbewertet;negativ;-0.0164;STOXX600;14;0.1207;0.0932;0.1299;0.3675;0.3696;2;positiv;5375;381;0.0709;1.05;0.3119;0.4831;0.1593;0.0229
IT0005282865;REY;REPLY;Informatik Dienstleister;Technologie;Italien;11.06.2024;EUR;133.4;neutral;5.44;119.24;0.1163;mittel;positiv;leicht überbewertet;positiv;0.0639;STOXX600;18.8;0.1508;0.1675;0.1386;0.4696;0.2503;3;positiv;2118;187;0.0883;1.49;0.0621;0.8922;0.1184;0.0086
ES0173516115;REP;REPSOL SA;Öl & Gas Produzenten;Energie;Spanien;11.06.2024;EUR;14.46;neutral;19.03;15.57;0.0747;niedrig;negativ;stark überbewertet;negativ;-0.0193;STOXX600;4.4;-0.0019;0.13;0.0872;0.3879;1.4609;0;neutral;58948;3108;0.0527;1.54;0.1726;0.9564;0.094;0.065
FR0010451203;RXL;REXEL;Elektrische Komponenten;Industrie;Frankreich;11.06.2024;EUR;26.33;positive;8.59;30.4;0.063;mittel;positiv;stark unterbewertet;positiv;-0.011;STOXX600;8.6;0.0709;0.1401;0.0656;0.4052;0.7496;3;positiv;19153;775;0.0405;1.75;0.2735;1.4032;0.0604;0.0465
DE0007030009;RHM;RHEINMETALL;Automobilteile & Zubehör;Automobile & Zubehör;Deutschland;11.06.2024;EUR;517.4;neutral;24.63;568.54;0.8028;mittel;negativ;leicht unterbewertet;positiv;-0.0169;STOXX600;13.7;0.267;0.1613;0.1208;0.2777;0.2661;2;neutral;7176;535;0.0746;1.3;0.1258;0.6009;0.1175;0.0181
CH0210483332;CFR;RICHEMONT N;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Schweiz ;11.06.2024;CHF;147.05;neutral;96.97;132.98;0.2704;mittel;positiv;fairer Preis;positiv;0.0919;STOXX600;18;0.134;0.0165;0.2521;0.4637;2.4894;4;neutral;19825;311;0.0157;2.47;0.2259;0.4885;0.0895;0.0204
GB00BGDT3G23;RMV;RIGHTMOVE;Medien-Agenturen;Medien;Grossbritannien ;11.06.2024;GBp;552.6;neutral;5.58;598.49;-0.04;mittel;negativ;fairer Preis;positiv;0.0277;STOXX600;16.7;0.1387;2.8714;0.7144;0.6613;0.0151;3;positiv;364;199;0.5467;2.41;0.0487;3.4739;0.5603;0.0183
DK0060854669;RILBA;RINGKJOBING LANDBOBANK;Banken;Geldinstitute;Dänemark;11.06.2024;DKK;1161;neutral;4.37;1251.91;0.171;niedrig;negativ;leicht überbewertet;negativ;-0.0258;STOXX600;12.9;0.039;0.2062;0.6699;0.1422;0.3943;0;positiv;4696;2155;0.4589;0.14;0.0924;0.0639;NULL;0.012
GB0007188757;RIO;RIO TINTO;Minen;Rohstoffe;Grossbritannien ;11.06.2024;GBp;5251;neutral;116.18;5796.47;-0.1012;mittel;positiv;stark unterbewertet;negativ;-0.0565;STOXX600;9.4;0.0384;0.189;0.2788;0.5272;0.5858;2;neutral;43474;8091;0.1861;1.69;0.1273;0.5352;0.2848;0.0645
CH0012032048;ROG;ROCHE HOLDING;Pharmaka;Gesundheitswesen;Schweiz ;11.06.2024;CHF;241.6;positive;217.01;257.3;-0.0119;niedrig;positiv;stark unterbewertet;positiv;0.08;STOXX600;11.5;0.0852;0.3922;0.3086;0.324;0.1736;4;positiv;58716;11498;0.1958;1.35;0.2884;0.649;0.2548;0.0407
DK0063855168;ROCKB;ROCKWOOL A/S;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Dänemark;11.06.2024;DKK;285.6;eher positive;8.75;301.51;0.4453;niedrig;positiv;leicht überbewertet;positiv;0.1154;STOXX600;14;0.1078;0.1387;0.1481;0.789;0.98;3;neutral;26973;2898;0.1074;2.17;0.0203;1.0181;0.1796;0.0179
GB00B63H8491;RR.;ROLLS-ROYCE HOLDINGS PLC;Luftfahrt & Verteidigung;Industrie;Grossbritannien ;11.06.2024;GBp;465;eher positive;49.88;511.63;0.5516;niedrig;negativ;leicht überbewertet;positiv;0.1044;STOXX600;22.7;0.1842;0.6553;0.1989;-0.1168;-0.1459;2;positiv;16486;2412;0.1463;1.18;0.1571;0.5232;0.2038;0.0065
GB00BVFNZH21;ROR;ROTORK;Industriemaschinen;Industrie;Grossbritannien ;11.06.2024;GBp;331.6;eher positive;3.64;364.78;0.0247;niedrig;negativ;fairer Preis;positiv;-0.0197;STOXX600;18.7;0.1273;0.1823;0.2312;0.802;0.2231;2;positiv;719;113;0.1572;3.09;0.0114;0.9294;0.1823;0.0236
DK0060634707;RBREW;ROYAL UNIBREW;Brauereien;Nahrungsmittel & Getränke;Dänemark;11.06.2024;DKK;579.5;positive;4.11;640.78;0.2846;mittel;positiv;leicht unterbewertet;positiv;0.0603;STOXX600;17;0.1541;0.1905;0.1261;0.3233;0.2546;4;positiv;12927;1095;0.0847;0.67;0.3096;0.7271;0.1295;0.0261
GB0003096442;ECM;RS GROUP PLC;Industrielieferanten;Industrie;Grossbritannien ;11.06.2024;GBp;708.5;neutral;4.23;793.5;-0.1356;mittel;negativ;stark unterbewertet;negativ;-0.1397;STOXX600;13.9;0.1213;0.2119;0.1288;0.5284;0.3113;1;positiv;2982;285;0.0956;1.9;0.086;1.1723;0.1172;0.032
FR0013269123;RUI;RUBIS;Bohranlagen & Dienstleistungen;Energie;Frankreich;11.06.2024;EUR;31.66;eher positive;3.61;35.89;0.4071;niedrig;positiv;leicht unterbewertet;positiv;0.0073;STOXX600;8.1;0.0701;0.1344;0.0779;0.4146;1.134;3;neutral;6630;354;0.0534;1.27;0.2393;1.0446;0.0817;0.0667
DE0007037129;RWE;RWE;Multiversorger;Versorger;Deutschland;11.06.2024;EUR;33.69;eher positive;26.83;37.03;-0.1819;niedrig;positiv;stark überbewertet;positiv;-0.0168;STOXX600;15.2;-0.015;0.0459;0.1306;0.2608;1.0306;2;positiv;28566;1450;0.0508;1.35;0.1039;0.236;0.1173;0.0337
IE00BYTBXV33;RYA;RYANAIR HOLDINGS;Fluggesellschaften;Reisen & Freizeit;Irland;11.06.2024;EUR;17.05;eher positive;21.03;20.25;-0.1062;niedrig;negativ;leicht unterbewertet;negativ;-0.0941;STOXX600;8;0.0987;0.2328;0.1371;0.344;0.333;3;neutral;10775;1314;0.1219;0.8;0.1839;0.6568;0.2076;0.0293
SE0021921269;SAAB-B;SAAB AB;Luftfahrt & Verteidigung;Industrie;Schweden ;11.06.2024;SEK;260;neutral;13.37;234;0.7117;mittel;positiv;fairer Preis;positiv;0.1556;STOXX600;21.6;0.22;0.1055;0.1072;0.3778;0.4029;4;positiv;51609;3381;0.0655;1.57;0.1061;0.6087;0.0979;0.0098
FR0000073272;SAF;SAFRAN;Luftfahrt & Verteidigung;Industrie;Frankreich;11.06.2024;EUR;207.2;positive;95.28;234.26;0.2994;niedrig;negativ;leicht unterbewertet;positiv;-0.0083;STOXX600;21.3;0.2292;0.2975;0.2093;0.2294;0.1756;3;positiv;23651;3444;0.1456;0.93;0.0987;0.4686;0.2021;0.0152
SE0005127818;SAGA;SAGAX AB;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;11.06.2024;SEK;265.2;neutral;9.15;246.03;-0.044;mittel;positiv;leicht überbewertet;negativ;-0.0608;STOXX600;21;0.1315;-0.0004;0.8033;0.4983;0.4229;1;neutral;4657;-13;-0.0028;NULL;0.3527;0.0634;NULL;0.0127
GB00B8C3BL03;SGE;SAGE GROUP;Software;Technologie;Grossbritannien ;11.06.2024;GBp;1036.5;eher positive;13.29;1173.27;-0.116;niedrig;positiv;fairer Preis;negativ;-0.1222;STOXX600;22.1;0.1776;0.15;0.185;0.3575;0.1391;2;positiv;2184;211;0.0966;0.94;0.3158;0.5549;NULL;0.0203
GB00B019KW72;SBRY;SAINSBURY J;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;11.06.2024;GBp;257;positive;7.89;297.06;-0.1507;niedrig;positiv;stark unterbewertet;negativ;-0.0297;STOXX600;9.4;0.0893;0.0285;0.0358;0.2749;1.1849;2;positiv;31491;207;0.0066;0.68;0.2107;1.1935;0.0449;0.0534
FR0000125007;SGO;SAINT GOBAIN;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Frankreich;11.06.2024;EUR;76.44;neutral;41.81;82.42;0.1467;mittel;positiv;stark unterbewertet;positiv;-0.0206;STOXX600;10;0.0875;0.1147;0.1006;0.4062;0.6954;3;neutral;47944;2669;0.0557;1.34;0.2267;0.8367;0.1009;0.0301
IT0005495657;SPM;SAIPEM;Bohranlagen & Dienstleistungen;Energie;Italien;11.06.2024;EUR;2.06;neutral;4.57;1.9;0.4048;mittel;negativ;leicht unterbewertet;negativ;-0.036;STOXX600;6.7;0.2827;0.0747;0.0435;0.1843;0.8169;1;neutral;11874;179;0.0151;1.18;0.1999;0.9134;0.0538;0.0285
NO0010310956;SALM;SALMAR;Landwirtschaft & Fischerei;Nahrungsmittel & Getränke;Norwegen;11.06.2024;NOK;589;eher positive;7.3;691.21;0.0348;niedrig;negativ;leicht unterbewertet;negativ;-0.0733;STOXX600;12.4;0.1412;0.1427;0.2471;0.3732;0.2654;1;positiv;28219;2839;0.1006;1.82;0.2571;0.5291;0.1521;0.0594
FI4000552500;SAMPO;SAMPO OYJ;Sachversicherungen;Versicherungen;Finnland;11.06.2024;EUR;7.9;positive;21.47;8.77;-0.0033;niedrig;positiv;stark unterbewertet;positiv;0.008;STOXX600;14.1;0.0886;0.1822;0.1808;0.331;0.3656;4;positiv;8699;1323;0.1521;0.19;0.1348;0.3964;0.1702;0.0491
CH1243598427;SDZ;SANDOZ GROUP AG;Pharmaka;Gesundheitswesen;Schweiz ;11.06.2024;CHF;31.52;neutral;15.2;28.86;0.1648;mittel;positiv;leicht unterbewertet;positiv;-0.025;STOXX600;9.3;0.1385;0.0095;0.0378;0.4449;0.6255;3;positiv;8941;69;0.0077;1.33;0.2177;0.5467;0.0605;0.0211
SE0000667891;SAND;SANDVIK;Industriemaschinen;Industrie;Schweden ;11.06.2024;SEK;219.8;eher positive;26.53;250.12;0.0078;niedrig;negativ;stark unterbewertet;negativ;-0.0504;STOXX600;14.2;0.1303;0.1746;0.1836;0.503;0.3203;1;positiv;126503;15300;0.1209;1.64;0.212;0.7262;0.1799;0.0278
FR0000120578;SAN;SANOFI;Pharmaka;Gesundheitswesen;Frankreich;11.06.2024;EUR;89.89;positive;121.86;102.58;0.0014;niedrig;positiv;stark unterbewertet;positiv;-0.0013;STOXX600;8.8;0.0835;0.0729;0.2503;0.5855;0.6592;4;positiv;43070;5400;0.1254;1.27;0.1273;0.3406;0.2117;0.0441
PLBZ00000044;BZW;SANTANDER BANK POLSKA SA;Banken;Geldinstitute;Polen;11.06.2024;PLN;489.7;eher positive;12.45;563.22;-0.0002;niedrig;negativ;leicht unterbewertet;negativ;-0.0166;STOXX600;8.5;0.0706;0.1521;0.4585;0.1148;0.6346;1;positiv;21874;4831;0.2209;0.22;0.0498;0.0791;0.2469;0.0809
DE0007164600;SAP;SAP;Software;Technologie;Deutschland;11.06.2024;EUR;175.4;positive;221.43;198.51;0.2575;niedrig;positiv;fairer Preis;positiv;0.0153;STOXX600;24.5;0.22;0.0597;0.2215;0.6136;0.2651;4;positiv;31207;2576;0.0825;1.32;0.1045;0.4437;0.1265;0.013
DE0007165631;SRT;SARTORIUS;Medizinische Geräte;Gesundheitswesen;Deutschland;11.06.2024;EUR;249.5;eher negative;16.62;219.17;-0.2512;hoch;negativ;fairer Preis;negativ;-0.0984;STOXX600;33;0.2773;0.0993;0.1875;0.2114;0.1815;1;positiv;3396;205;0.0604;1.47;0.5136;0.3472;0.1612;0.0036
FR0013154002;DIM;SARTORIUS STEDIM BIOTECH;Medizinische Geräte;Gesundheitswesen;Frankreich;11.06.2024;EUR;189.7;eher negative;19.37;165.17;-0.2079;hoch;negativ;fairer Preis;negativ;-0.0711;STOXX600;29.6;0.2477;0.1174;0.1727;0.3403;0.1195;1;positiv;2776;310;0.1117;1.51;0.4648;0.3581;0.1972;0.0042
NL0000360618;SBMO;SBM OFFSHORE;Bohranlagen & Dienstleistungen;Energie;Holland;11.06.2024;EUR;14.29;eher positive;2.76;15.37;0.1478;niedrig;negativ;stark unterbewertet;positiv;0.0281;STOXX600;11.3;0.032;0.1344;0.2414;0.2173;1.5162;3;neutral;4591;454;0.0989;3.36;0.4766;0.2952;0.111;0.0707
CH0024638196;SCHP;SCHINDLER HOLDING AG;Elektrische Komponenten;Industrie;Schweiz ;11.06.2024;CHF;233;eher positive;27.65;253.31;0.1079;niedrig;positiv;fairer Preis;positiv;-0.0119;STOXX600;21.9;0.1546;0.1881;0.107;0.4071;0.5379;3;positiv;11494;866;0.0753;1.4;0.0331;1.0164;0.1057;0.0238
FR0000121972;SU;SCHNEIDER ELECTRIC;Elektrische Komponenten;Industrie;Frankreich;11.06.2024;EUR;225.85;eher positive;137.55;246.09;0.2424;niedrig;positiv;fairer Preis;positiv;-0.0136;STOXX600;21.1;0.1684;0.1513;0.1711;0.4493;0.2607;3;positiv;35902;4003;0.1115;1.21;0.1968;0.6096;0.1522;0.0173
GB00BP9LHF23;SDR;SCHRODERS;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;372.8;neutral;7.79;406.22;-0.1328;mittel;negativ;stark unterbewertet;positiv;0.0061;STOXX600;10.1;0.0859;0.0884;0.2431;0.2128;0.6575;3;neutral;2970;388;0.1306;NULL;0.0186;0.144;0.2021;0.0577
FR0010411983;SCR;SCOR SE;Rückversicherungen;Versicherungen;Frankreich;11.06.2024;EUR;25.5;neutral;4.88;28.89;-0.0363;mittel;positiv;leicht unterbewertet;negativ;-0.1513;STOXX600;4.9;0.0579;0.173;0.09;0.1483;0.9887;2;positiv;16803;812;0.0483;0.26;0.1016;0.531;0.0609;0.0763
DE000A12DM80;G24;SCOUT24;Internet;Technologie;Deutschland;11.06.2024;EUR;71.25;eher positive;5.59;77.44;0.1105;niedrig;negativ;fairer Preis;positiv;0.0248;STOXX600;19.9;0.1604;0.1235;0.4766;0.7049;0.3064;3;positiv;509;179;0.3517;0.49;0.0236;0.248;0.4225;0.0192
FR0000121709;SK;SEB;Haushaltsprodukte;Privat- & Haushaltswaren;Frankreich;11.06.2024;EUR;108.7;neutral;6.45;119.33;-0.0381;mittel;negativ;stark unterbewertet;negativ;-0.0333;STOXX600;10.8;0.1189;0.1207;0.0831;0.3457;0.5141;1;neutral;8006;386;0.0482;1.25;0.2043;0.8653;0.0837;0.0296
SE0000163594;SECUB;SECURITAS AB;Dienstleister für Unternehmen;Industrie;Schweden ;11.06.2024;SEK;105.7;eher positive;5.92;120.1;0.0722;niedrig;negativ;leicht unterbewertet;negativ;-0.0196;STOXX600;9.4;0.4433;0.035;0.0629;0.3104;0.6818;1;positiv;157249;1285;0.0082;1.03;0.2962;1.33;0.0347;0.0418
GB00B5ZN1N88;SGRO;SEGRO;Immobilien Investments;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;895.8;neutral;15.6;967.59;0.0106;mittel;positiv;fairer Preis;positiv;0.0244;STOXX600;22.6;0.1462;-0.0232;0.7904;0.6301;0.9995;4;neutral;749;-253;-0.3378;NULL;0.309;0.0433;-0.3298;0.0342
