ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
FR0000133308;ORA;ORANGE;Integrale Telekommunikation;Telekommunikation;Frankreich;09.07.2024;EUR;9.83;positive;28.12;10.89;-0.046;niedrig;positiv;leicht unterbewertet;negativ;-0.0004;STOXX600;7.9;0.0979;0.0843;0.1318;0.2363;0.9814;2;positiv;44122;2266;0.0514;0.82;0.3751;0.388;0.2545;0.0779
FI0009014377;ORNBV;ORION OYJ;Pharmaka;Gesundheitswesen;Finnland;09.07.2024;EUR;40.83;positive;6.29;43.74;0.0397;niedrig;positiv;stark unterbewertet;positiv;0.071;STOXX600;16.7;0.153;0.2436;0.2311;0.6187;0.2118;4;positiv;1190;217;0.1824;3.12;0.1189;0.827;NULL;0.0411
NO0003733800;ORK;ORKLA;Nahrungsmittel;Nahrungsmittel & Getränke;Norwegen;09.07.2024;NOK;85.65;eher positive;7.99;92.19;0.0864;niedrig;positiv;stark unterbewertet;positiv;-0.0059;STOXX600;12.3;0.0906;0.1148;0.0991;0.5228;0.5755;3;negativ;67797;5196;0.0766;1.27;0.2016;0.7829;0.1158;0.0399
DK0060094928;DENERG;ORSTED;Multiversorger;Versorger;Dänemark;09.07.2024;DKK;389.7;eher negative;23.61;343.52;0.0411;hoch;negativ;leicht unterbewertet;negativ;0.0031;STOXX600;15.6;0.2909;-0.3709;0.2509;0.202;0.361;1;neutral;69077;-21059;-0.3049;1.42;0.3769;0.2457;NULL;0
DK0060252690;PNDORA;PANDORA;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Dänemark;09.07.2024;DKK;1020;eher positive;11.05;1174.64;0.093;niedrig;positiv;stark unterbewertet;negativ;-0.0656;STOXX600;11.4;0.1443;0.885;0.2504;0.2251;0.0698;2;negativ;28137;4740;0.1685;0.99;0.4092;1.1823;0.2423;0.0206
CH0024608827;PGHN;PARTNERS GROUP HOLDING;Vermögensverwalter;Finanzdienstleistungen;Schweiz ;09.07.2024;CHF;1205.5;positive;35.36;1370.75;-0.0062;niedrig;negativ;leicht unterbewertet;positiv;0.0573;STOXX600;20.4;0.1781;0.4134;0.5651;0.5051;0.077;3;positiv;2172;1003;0.4618;NULL;0.1917;0.452;0.481;0.0361
GB0006776081;PSON;PEARSON;Verlagswesen;Medien;Grossbritannien ;09.07.2024;GBp;1010;positive;8.54;1075.67;0.0475;niedrig;positiv;leicht unterbewertet;positiv;0.0726;STOXX600;13;0.1153;0.0951;0.1513;0.5908;0.5973;4;positiv;3674;378;0.1029;1.73;0.1626;0.5462;0.2452;0.0247
GB00BNNTLN49;PNN;PENNON GROUP;Wasserversorger;Versorger;Grossbritannien ;09.07.2024;GBp;474.74;neutral;2.18;527.69;-0.1963;mittel;positiv;leicht unterbewertet;negativ;0.0351;STOXX600;9.7;0.9326;0.0001;0.1691;0.2169;0.4925;3;neutral;797;0;0;1.24;0.5797;0.1537;0.1942;0.0783
FR0000120693;RI;PERNOD-RICARD;Wein & Spirituosen;Nahrungsmittel & Getränke;Frankreich;09.07.2024;EUR;126.9;neutral;35.01;141.79;-0.2056;mittel;negativ;leicht unterbewertet;negativ;-0.0543;STOXX600;15.2;0.1036;0.1439;0.2668;0.4172;0.3038;1;negativ;12137;2262;0.1864;1.73;0.2671;0.3221;NULL;0.0338
GB0006825383;PSN;PERSIMMON;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;09.07.2024;GBp;1419;eher positive;6.02;1579.49;0.0216;niedrig;positiv;leicht unterbewertet;positiv;0.0359;STOXX600;11.8;0.1486;0.0747;0.1333;0.714;0.7705;4;negativ;2773;255;0.092;4.54;0.0032;0.5792;0.0988;0.0434
GB00BGXQNP29;PHNX;PHOENIX GROUP;Lebensversicherungen;Versicherungen;Grossbritannien ;09.07.2024;GBp;535;positive;6.92;578.3;-0.0004;mittel;positiv;leicht unterbewertet;positiv;0.1112;STOXX600;9.5;0.1435;-0.0553;0.0414;0.0085;0.4669;4;positiv;15451;-138;-0.0089;0.15;0.0148;0.0525;-0.0085;0.1025
PLPKO0000016;PKO;PKO BANK SA;Banken;Geldinstitute;Polen;09.07.2024;PLN;61.7;positive;19.48;70.42;0.2262;niedrig;positiv;leicht unterbewertet;positiv;0.1061;STOXX600;7;0.1301;0.1216;0.39;0.0902;0.7192;4;positiv;38877;5502;0.1415;0.12;0.025;0.0775;0.1768;0.0816
PLPKN0000018;PKN;PLKNC.NAFTOWY ORLEN;Öl & Gas Produzenten;Energie;Polen;09.07.2024;PLN;66.88;neutral;19.88;72.89;0.0211;mittel;positiv;leicht unterbewertet;positiv;0.0826;STOXX600;4.7;0.0695;0.1672;0.118;0.5883;2.1667;4;neutral;372640;27553;0.0739;1.38;0.0715;1.3305;0.1119;0.0632
IL0011284465;PLUS;PLUS500;Spezialfinanz;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;2196;positive;2.19;2527.23;0.3205;niedrig;positiv;stark unterbewertet;positiv;0.0308;STOXX600;6.7;0.0701;0.3977;0.4727;0.6965;0.4141;4;positiv;584;218;0.3733;NULL;0.0157;0.7413;0.3794;0.0331
DE000PAG9113;P911;PORSCHE;Fahrzeugbau;Automobile & Zubehör;Deutschland;09.07.2024;EUR;72.58;neutral;70.85;80.25;-0.0916;mittel;positiv;stark unterbewertet;negativ;0.0155;STOXX600;11.5;0.0985;0.238;0.18;0.4295;0.5953;3;negativ;40530;5157;0.1272;1.48;0.1296;0.8034;0.2143;0.0348
DE000PAH0038;PAH3;PORSCHE AUTOMOBIL;Fahrzeugbau;Automobile & Zubehör;Deutschland;09.07.2024;EUR;42.67;neutral;14.18;47.16;-0.0788;mittel;negativ;leicht unterbewertet;negativ;-0.0624;STOXX600;2.5;0.0311;0.0921;1.0396;0.8834;7.8004;1;negativ;5230;5096;0.9744;7.52;0.1056;0.0835;0.9746;0.06
IT0003796171;PST;POSTE ITALIANE;Lebensversicherungen;Versicherungen;Italien;09.07.2024;EUR;11.99;positive;17.01;13.19;0.1674;niedrig;positiv;leicht unterbewertet;positiv;0.0037;STOXX600;7.2;0.0568;0.2018;0.1576;0.0352;0.7154;3;positiv;20140;1922;0.0954;0.51;0.0367;0.0744;0.139;0.0813
NL0013654783;PRX;PROSUS;Medien und Unterhaltung;Medien;Holland;09.07.2024;EUR;32.73;neutral;87.22;30.12;0.2127;mittel;positiv;leicht unterbewertet;positiv;-0.0126;STOXX600;8.7;0.1655;0.2369;1.3398;0.6852;0.4548;3;positiv;5543;9723;1.7541;5.16;0.242;0.0925;NULL;0.003
GB0007099541;PRU;PRUDENTIAL;Lebensversicherungen;Versicherungen;Grossbritannien ;09.07.2024;GBp;715.2;eher negative;25.11;641.8;-0.1939;hoch;negativ;stark unterbewertet;negativ;0.0001;STOXX600;7.6;0.0933;0.0979;0.2174;0.1038;0.5744;1;positiv;8733;1368;0.1566;0.1;0.0326;0.0649;NULL;0.0254
IT0004176001;PRY;PRYSMIAN;Elektrische Komponenten;Industrie;Italien;09.07.2024;EUR;60;eher positive;17.46;63;0.4574;niedrig;positiv;leicht unterbewertet;positiv;0.0478;STOXX600;14.6;0.1854;0.1399;0.0708;0.2838;0.3366;4;negativ;15354;529;0.0345;1.18;0.1867;1.1524;0.0579;0.0135
CH0018294154;PSPN;PSP SWISS PROPERTY AG;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;09.07.2024;CHF;117.2;eher positive;5.97;123.06;-0.0034;niedrig;negativ;leicht überbewertet;positiv;0.0661;STOXX600;22.6;0.0927;0.0398;0.7997;0.5334;0.9679;2;positiv;373;208;0.5576;NULL;0.3081;0.0381;0.56;0.0335
FR0000130577;PUB;PUBLICIS GROUPE;Medien-Agenturen;Medien;Frankreich;09.07.2024;EUR;100.15;positive;27.5;110.48;0.1923;niedrig;negativ;stark unterbewertet;positiv;0.0251;STOXX600;12.4;0.0883;0.134;0.1473;0.2666;0.465;3;positiv;14802;1312;0.0886;0.94;0.1213;0.4031;0.1496;0.037
DE0006969603;PUM;PUMA;Schuhe & Sport;Privat- & Haushaltswaren;Deutschland;09.07.2024;EUR;42.56;eher negative;6.93;38.18;-0.1576;hoch;negativ;stark unterbewertet;negativ;-0.0809;STOXX600;11.9;0.1653;0.1194;0.065;0.3845;0.3373;1;negativ;8602;305;0.0355;1.55;0.2178;1.2954;0.0763;0.0229
PLPZU0000011;PZU;PZU GROUP SA;Universalversicherungen;Versicherungen;Polen;09.07.2024;PLN;50.62;positive;11.04;57.77;0.0709;niedrig;negativ;stark unterbewertet;positiv;0.0647;STOXX600;7.8;0.0379;0.1921;0.4176;0.0646;0.7355;3;positiv;60699;5766;0.095;0.61;0.0382;0.1307;0.1178;0.0819
NL0015002CX3;QIA;QIAGEN NV;Biotechnologie;Gesundheitswesen;Deutschland;09.07.2024;EUR;37.96;neutral;8.93;41.09;-0.0913;mittel;positiv;leicht überbewertet;negativ;-0.0843;STOXX600;15.5;0.1168;0.0916;0.27;0.6227;0.3756;1;positiv;1818;316;0.1738;1.99;0.1507;0.3284;0.2781;0
GB00B0WMWD03;QQ.;QINETIQ GROUP;Luftfahrt & Verteidigung;Industrie;Grossbritannien ;09.07.2024;GBp;456.2;neutral;3.3;473.92;0.4764;mittel;positiv;leicht unterbewertet;positiv;0.0225;STOXX600;11;0.1072;0.1595;0.1246;0.4622;0.5189;4;negativ;1581;154;0.0974;1.12;0.1725;0.7545;0.1449;0.0194
AT0000606306;RBI;RAIFFEISEN BANK;Banken;Geldinstitute;Oesterreich;09.07.2024;EUR;17.2;positive;6.21;19.94;-0.0787;mittel;negativ;leicht unterbewertet;positiv;0.0397;STOXX600;3.2;0.003;0.1339;0.3005;0.0858;2.7744;3;positiv;15000;2277;0.1518;0.44;0.153;0.0757;0.1835;0.0803
NL0000379121;RAND;RANDSTAD;Personalberater;Industrie;Holland;09.07.2024;EUR;42.18;neutral;8.4;47.3;-0.2563;mittel;negativ;stark unterbewertet;negativ;-0.0891;STOXX600;9.4;0.0979;0.1328;0.0379;0.4121;0.4654;3;negativ;25426;624;0.0245;1.11;0.0428;2.23;0.0373;0.0463
DE0007010803;RAA;RATIONAL;Industriemaschinen;Industrie;Deutschland;09.07.2024;EUR;760;neutral;9.42;823.02;0.0865;mittel;negativ;leicht überbewertet;negativ;-0.0269;STOXX600;31.4;0.2016;0.2921;0.2534;0.7558;0.0929;0;negativ;1126;216;0.1918;3.78;0.02;1.1521;0.2206;0.0197
GB00B24CGK77;RB.;RECKITT BENCKISER;Verbrauchsgüter;Privat- & Haushaltswaren;Grossbritannien ;09.07.2024;GBp;4247;eher positive;38.29;4836.31;-0.2164;niedrig;negativ;stark unterbewertet;negativ;-0.035;STOXX600;11.5;0.0905;0.1934;0.2425;0.3113;0.2183;1;negativ;14607;1634;0.1119;0.64;0.2527;0.5383;0.144;0.0488
IT0003828271;REC;RECORDATI INDUA.CHIMICA;Pharmaka;Gesundheitswesen;Italien;09.07.2024;EUR;48.8;positive;10.95;55.56;-0.0006;niedrig;positiv;leicht unterbewertet;negativ;0.0044;STOXX600;15.2;0.116;0.2308;0.2764;0.4007;0.1676;3;positiv;2082;389;0.1868;1.2;0.3216;0.4948;0.2554;0.0298
ES0173093024;REE;RED ELECTRICA;Stromversorger;Versorger;Spanien;09.07.2024;EUR;16.23;positive;9.47;17.54;0.0885;niedrig;positiv;leicht unterbewertet;positiv;0.0209;STOXX600;14.1;0.0883;0.1275;0.474;0.3734;0.6718;4;neutral;2064;690;0.3343;1.06;0.3594;0.1425;0.5945;0.0493
NL0012044747;RDC;REDCARE PHARMACY;Apotheken;Einzel- & Grosshandel;Deutschland;09.07.2024;EUR;138.7;neutral;3.01;124.78;0.054;hoch;negativ;leicht unterbewertet;positiv;0.211;STOXX600;36;8.0916;-0.0245;-0.0096;0.4677;0.1874;3;positiv;1799;-12;-0.0067;2.23;0.2543;1.7152;0.0252;0
GB00B2B0DG97;REL;RELX;Verlagswesen;Medien;Grossbritannien ;09.07.2024;GBp;3595;eher positive;85.63;3803.67;0.1559;niedrig;positiv;leicht überbewertet;positiv;0.0406;STOXX600;23.9;0.1692;0.5147;0.2808;0.232;0.0591;3;positiv;9161;1781;0.1944;0.52;0.3475;0.6141;0.281;0.0184
FR0000131906;RNO;RENAULT;Fahrzeugbau;Automobile & Zubehör;Frankreich;09.07.2024;EUR;49.24;eher positive;15.63;55.44;0.3342;niedrig;negativ;leicht unterbewertet;positiv;-0.0162;STOXX600;3;0.1214;0.0739;0.0606;0.244;2.7761;2;negativ;52376;2198;0.042;1.11;0.0735;0.4296;0.0932;0.0673
GB00B082RF11;RTO;RENTOKIL INITIAL;Dienstleister für Unternehmen;Industrie;Grossbritannien ;09.07.2024;GBp;465.9;neutral;14.97;505.26;0.0569;mittel;negativ;fairer Preis;positiv;0.1281;STOXX600;15.9;0.1299;0.0932;0.1299;0.3675;0.3696;3;negativ;5375;381;0.0709;1.05;0.3119;0.4831;0.1593;0.0206
IT0005282865;REY;REPLY;Informatik Dienstleister;Technologie;Italien;09.07.2024;EUR;139.2;neutral;5.65;123.68;0.1649;mittel;negativ;leicht überbewertet;positiv;0.0415;STOXX600;19.6;0.1545;0.1675;0.1386;0.4696;0.2503;2;positiv;2118;187;0.0883;1.49;0.0621;0.8922;0.1184;0.0083
ES0173516115;REP;REPSOL SA;Öl & Gas Produzenten;Energie;Spanien;09.07.2024;EUR;13.76;eher positive;18.4;15.49;0.023;niedrig;negativ;leicht unterbewertet;negativ;-0.0019;STOXX600;4.4;0.002;0.13;0.0872;0.3879;1.4609;2;neutral;58948;3108;0.0527;1.54;0.1726;0.9564;0.094;0.0688
FR0010451203;RXL;REXEL;Elektrische Komponenten;Industrie;Frankreich;09.07.2024;EUR;24;neutral;8.04;26.74;-0.0311;mittel;positiv;stark unterbewertet;negativ;-0.0903;STOXX600;7.9;0.0706;0.1401;0.0656;0.4052;0.7496;2;negativ;19153;775;0.0405;1.75;0.2735;1.4032;0.0604;0.0517
DE0007030009;RHM;RHEINMETALL;Automobilteile & Zubehör;Automobile & Zubehör;Deutschland;09.07.2024;EUR;500.8;neutral;23.22;550.75;0.7449;mittel;negativ;leicht unterbewertet;negativ;-0.0376;STOXX600;13;0.2612;0.1613;0.1208;0.2777;0.2661;1;negativ;7176;535;0.0746;1.3;0.1258;0.6009;0.1175;0.0188
CH0210483332;CFR;RICHEMONT N;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Schweiz ;09.07.2024;CHF;138.1;neutral;90.11;126.55;0.1931;mittel;positiv;fairer Preis;positiv;-0.0574;STOXX600;16.9;0.1284;0.0165;0.2521;0.4637;2.4894;3;negativ;19825;311;0.0157;2.47;0.2259;0.4885;0.0895;0.0221
GB00BGDT3G23;RMV;RIGHTMOVE;Medien-Agenturen;Medien;Grossbritannien ;09.07.2024;GBp;538.8;neutral;5.46;587.12;-0.0639;mittel;negativ;fairer Preis;negativ;-0.0046;STOXX600;16.2;0.1382;2.8714;0.7144;0.6613;0.0151;2;positiv;364;199;0.5467;2.41;0.0487;3.4739;0.5603;0.019
DK0060854669;RILBA;RINGKJOBING LANDBOBANK;Banken;Geldinstitute;Dänemark;09.07.2024;DKK;1150;eher positive;4.4;1269.26;0.1599;niedrig;positiv;leicht überbewertet;negativ;0.0105;STOXX600;12;0.0561;0.2062;0.6699;0.1422;0.3943;2;positiv;4696;2155;0.4589;0.14;0.0924;0.0639;NULL;0.01
GB0007188757;RIO;RIO TINTO;Minen;Rohstoffe;Grossbritannien ;09.07.2024;GBp;5218;neutral;113.33;5702.17;-0.1068;mittel;negativ;stark unterbewertet;negativ;-0.0025;STOXX600;9.4;0.0362;0.189;0.2788;0.5272;0.5858;1;neutral;43474;8091;0.1861;1.69;0.1273;0.5352;0.2848;0.0657
CH0012032048;ROG;ROCHE HOLDING;Pharmaka;Gesundheitswesen;Schweiz ;09.07.2024;CHF;244.6;positive;220.08;269.26;0.0004;niedrig;negativ;stark unterbewertet;positiv;0.0307;STOXX600;12;0.0875;0.3922;0.3086;0.324;0.1736;3;positiv;58716;11498;0.1958;1.35;0.2884;0.649;0.2548;0.0401
DK0063855168;ROCKB;ROCKWOOL A/S;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Dänemark;09.07.2024;DKK;288.4;eher positive;9.11;313;0.4595;niedrig;positiv;leicht überbewertet;positiv;0.0409;STOXX600;14.4;0.1078;0.1387;0.1481;0.789;0.98;3;neutral;26973;2898;0.1074;2.17;0.0203;1.0181;0.1796;0.0181
GB00B63H8491;RR.;ROLLS-ROYCE HOLDINGS PLC;Luftfahrt & Verteidigung;Industrie;Grossbritannien ;09.07.2024;GBp;447.7;eher positive;50.21;504.92;0.4938;niedrig;positiv;fairer Preis;positiv;0.0024;STOXX600;20.2;0.1898;0.6553;0.1989;-0.1168;-0.1459;4;negativ;16486;2412;0.1463;1.18;0.1571;0.5232;0.2038;0.0074
GB00BVFNZH21;ROR;ROTORK;Industriemaschinen;Industrie;Grossbritannien ;09.07.2024;GBp;330.4;eher positive;3.59;360.49;0.021;niedrig;negativ;fairer Preis;positiv;0.0082;STOXX600;18.7;0.127;0.1823;0.2312;0.802;0.2231;2;negativ;719;113;0.1572;3.09;0.0114;0.9294;0.1823;0.0238
DK0060634707;RBREW;ROYAL UNIBREW;Brauereien;Nahrungsmittel & Getränke;Dänemark;09.07.2024;DKK;556;neutral;4.02;612.87;0.2325;mittel;negativ;leicht unterbewertet;positiv;-0.0254;STOXX600;16.7;0.1503;0.1905;0.1261;0.3233;0.2546;2;negativ;12927;1095;0.0847;0.67;0.3096;0.7271;0.1295;0.0273
GB0003096442;ECM;RS GROUP PLC;Industrielieferanten;Industrie;Grossbritannien ;09.07.2024;GBp;701;neutral;4.32;776.27;-0.1447;mittel;negativ;stark unterbewertet;negativ;0.0406;STOXX600;13.9;0.1207;0.2119;0.1288;0.5284;0.3113;2;negativ;2982;285;0.0956;1.9;0.086;1.1723;0.1172;0.0324
FR0013269123;RUI;RUBIS;Bohranlagen & Dienstleistungen;Energie;Frankreich;09.07.2024;EUR;27.82;eher positive;3.13;31.77;0.2364;niedrig;negativ;leicht unterbewertet;negativ;-0.0703;STOXX600;7.6;0.0581;0.1344;0.0779;0.4146;1.134;1;neutral;6630;354;0.0534;1.27;0.2393;1.0446;0.0817;0.0762
DE0007037129;RWE;RWE;Multiversorger;Versorger;Deutschland;09.07.2024;EUR;32.64;neutral;26.59;35.13;-0.2074;niedrig;positiv;stark überbewertet;negativ;-0.0226;STOXX600;13.9;-0.0119;0.0459;0.1306;0.2608;1.0306;1;neutral;28566;1450;0.0508;1.35;0.1039;0.236;0.1173;0.035
IE00BYTBXV33;RYA;RYANAIR HOLDINGS;Fluggesellschaften;Reisen & Freizeit;Irland;09.07.2024;EUR;17.15;eher positive;21.2;19.4;-0.1009;niedrig;negativ;stark unterbewertet;negativ;-0.002;STOXX600;8.3;0.0975;0.2328;0.1371;0.344;0.333;1;positiv;10775;1314;0.1219;0.8;0.1839;0.6568;0.2076;0.0268
SE0021921269;SAAB-B;SAAB AB;Luftfahrt & Verteidigung;Industrie;Schweden ;09.07.2024;SEK;257;neutral;12.94;235.43;0.6919;mittel;positiv;leicht unterbewertet;positiv;-0.0333;STOXX600;20.7;0.2235;0.1055;0.1072;0.3778;0.4029;3;negativ;51609;3381;0.0655;1.57;0.1061;0.6087;0.0979;0.0104
FR0000073272;SAF;SAFRAN;Luftfahrt & Verteidigung;Industrie;Frankreich;09.07.2024;EUR;202;eher positive;94.78;222.51;0.2668;niedrig;negativ;leicht unterbewertet;negativ;-0.0091;STOXX600;20.9;0.2235;0.2975;0.2093;0.2294;0.1756;1;negativ;23651;3444;0.1456;0.93;0.0987;0.4686;0.2021;0.0158
SE0005127818;SAGA;SAGAX AB;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;09.07.2024;SEK;290.6;neutral;9.59;256.36;0.0476;mittel;positiv;leicht überbewertet;positiv;0.0909;STOXX600;22.4;0.1423;-0.0004;0.8033;0.4983;0.4229;3;positiv;4657;-13;-0.0028;NULL;0.3527;0.0634;NULL;0.0117
GB00B8C3BL03;SGE;SAGE GROUP;Software;Technologie;Grossbritannien ;09.07.2024;GBp;1054.5;eher positive;13.64;1177.02;-0.1006;niedrig;positiv;fairer Preis;negativ;0.0173;STOXX600;22.4;0.1792;0.15;0.185;0.3575;0.1391;3;positiv;2184;211;0.0966;0.94;0.3158;0.5549;NULL;0.02
GB00B019KW72;SBRY;SAINSBURY J;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;09.07.2024;GBp;254.4;neutral;7.71;276.63;-0.1593;mittel;negativ;stark unterbewertet;negativ;-0.0131;STOXX600;9.9;0.0875;0.0285;0.0358;0.2749;1.1849;1;positiv;31491;207;0.0066;0.68;0.2107;1.1935;0.0449;0.0541
FR0000125007;SGO;SAINT GOBAIN;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Frankreich;09.07.2024;EUR;75.32;neutral;41.92;81.16;0.1299;mittel;positiv;stark unterbewertet;positiv;-0.0062;STOXX600;10.2;0.084;0.1147;0.1006;0.4062;0.6954;3;neutral;47944;2669;0.0557;1.34;0.2267;0.8367;0.1009;0.0307
IT0005495657;SPM;SAIPEM;Bohranlagen & Dienstleistungen;Energie;Italien;09.07.2024;EUR;2.23;neutral;4.84;2.04;0.5197;mittel;positiv;leicht unterbewertet;positiv;0.0515;STOXX600;6.9;0.2716;0.0747;0.0435;0.1843;0.8169;4;neutral;11874;179;0.0151;1.18;0.1999;0.9134;0.0538;0.0295
NO0010310956;SALM;SALMAR;Landwirtschaft & Fischerei;Nahrungsmittel & Getränke;Norwegen;09.07.2024;NOK;570.5;eher positive;7.09;663.47;0.0023;niedrig;negativ;leicht unterbewertet;negativ;-0.0282;STOXX600;11.8;0.1485;0.1427;0.2471;0.3732;0.2654;1;negativ;28219;2839;0.1006;1.82;0.2571;0.5291;0.1521;0.0605
FI4000552500;SAMPO;SAMPO OYJ;Sachversicherungen;Versicherungen;Finnland;09.07.2024;EUR;7.82;positive;21.53;8.75;-0.0124;niedrig;negativ;stark unterbewertet;positiv;-0.0092;STOXX600;14.2;0.0916;0.1822;0.1808;0.331;0.3656;3;positiv;8699;1323;0.1521;0.19;0.1348;0.3964;0.1702;0.0499
CH1243598427;SDZ;SANDOZ GROUP AG;Pharmaka;Gesundheitswesen;Schweiz ;09.07.2024;CHF;33.91;neutral;16.27;31.17;0.2531;mittel;negativ;stark unterbewertet;positiv;0.0763;STOXX600;10.1;0.1422;0.0095;0.0378;0.4449;0.6255;3;positiv;8941;69;0.0077;1.33;0.2177;0.5467;0.0605;0.0197
SE0000667891;SAND;SANDVIK;Industriemaschinen;Industrie;Schweden ;09.07.2024;SEK;209.7;eher positive;25.36;237.46;-0.0385;niedrig;negativ;stark unterbewertet;negativ;-0.0447;STOXX600;14.1;0.1346;0.1746;0.1836;0.503;0.3203;1;negativ;126503;15300;0.1209;1.64;0.212;0.7262;0.1799;0.0293
FR0000120578;SAN;SANOFI;Pharmaka;Gesundheitswesen;Frankreich;09.07.2024;EUR;92.03;positive;125.3;103.24;0.0253;niedrig;negativ;stark unterbewertet;positiv;0.0324;STOXX600;9.1;0.0854;0.0729;0.2503;0.5855;0.6592;3;positiv;43070;5400;0.1254;1.27;0.1273;0.3406;0.2117;0.0431
PLBZ00000044;BZW;SANTANDER BANK POLSKA SA;Banken;Geldinstitute;Polen;09.07.2024;PLN;557.4;positive;14.36;600.27;0.138;niedrig;negativ;stark unterbewertet;positiv;0.1547;STOXX600;10.3;0.0782;0.1521;0.4585;0.1148;0.6346;3;positiv;21874;4831;0.2209;0.22;0.0498;0.0791;0.2469;0.0679
DE0007164600;SAP;SAP;Software;Technologie;Deutschland;09.07.2024;EUR;184.76;positive;237.08;203.25;0.3246;niedrig;positiv;fairer Preis;positiv;0.0642;STOXX600;25.3;0.2272;0.0597;0.2215;0.6136;0.2651;4;positiv;31207;2576;0.0825;1.32;0.1045;0.4437;0.1265;0.0124
DE0007165631;SRT;SARTORIUS;Medizinische Geräte;Gesundheitswesen;Deutschland;09.07.2024;EUR;230.4;eher negative;15.65;200.38;-0.3085;hoch;positiv;fairer Preis;negativ;-0.0332;STOXX600;29.2;0.2633;0.0993;0.1875;0.2114;0.1815;2;positiv;3396;205;0.0604;1.47;0.5136;0.3472;0.1612;0.0039
FR0013154002;DIM;SARTORIUS STEDIM BIOTECH;Medizinische Geräte;Gesundheitswesen;Frankreich;09.07.2024;EUR;157;eher negative;16.55;138.85;-0.3445;hoch;negativ;fairer Preis;negativ;-0.1272;STOXX600;24.1;0.2259;0.1174;0.1727;0.3403;0.1195;1;positiv;2776;310;0.1117;1.51;0.4648;0.3581;0.1972;0.0049
NL0000360618;SBMO;SBM OFFSHORE;Bohranlagen & Dienstleistungen;Energie;Holland;09.07.2024;EUR;14.02;eher positive;2.69;15.44;0.1261;niedrig;negativ;leicht unterbewertet;positiv;-0.0032;STOXX600;20.9;0.0511;0.1344;0.2414;0.2173;1.5162;3;neutral;4591;454;0.0989;3.36;0.4766;0.2952;0.111;0.0836
CH0024638196;SCHP;SCHINDLER HOLDING AG;Elektrische Komponenten;Industrie;Schweiz ;09.07.2024;CHF;227.2;eher positive;26.99;248.79;0.0804;niedrig;positiv;fairer Preis;negativ;-0.0107;STOXX600;21.3;0.1534;0.1881;0.107;0.4071;0.5379;2;negativ;11494;866;0.0753;1.4;0.0331;1.0164;0.1057;0.0242
FR0000121972;SU;SCHNEIDER ELECTRIC;Elektrische Komponenten;Industrie;Frankreich;09.07.2024;EUR;225.1;eher positive;139.1;246.38;0.2383;niedrig;positiv;fairer Preis;positiv;0.0148;STOXX600;20.9;0.168;0.1513;0.1711;0.4493;0.2607;4;negativ;35902;4003;0.1115;1.21;0.1968;0.6096;0.1522;0.0175
GB00BP9LHF23;SDR;SCHRODERS;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;367.4;eher positive;7.68;410.87;-0.1454;mittel;positiv;stark unterbewertet;positiv;-0.0227;STOXX600;9.8;0.0834;0.0884;0.2431;0.2128;0.6575;3;positiv;2970;388;0.1306;NULL;0.0186;0.144;0.2021;0.0585
FR0010411983;SCR;SCOR SE;Rückversicherungen;Versicherungen;Frankreich;09.07.2024;EUR;25.3;neutral;4.93;27.92;-0.0438;mittel;negativ;leicht unterbewertet;negativ;-0.0133;STOXX600;5;0.0615;0.173;0.09;0.1483;0.9887;1;positiv;16803;812;0.0483;0.26;0.1016;0.531;0.0609;0.0772
DE000A12DM80;G24;SCOUT24;Internet;Technologie;Deutschland;09.07.2024;EUR;71.65;positive;5.63;80.38;0.1167;niedrig;positiv;fairer Preis;positiv;0.0183;STOXX600;20.3;0.1616;0.1235;0.4766;0.7049;0.3064;4;positiv;509;179;0.3517;0.49;0.0236;0.248;0.4225;0.0193
FR0000121709;SK;SEB;Haushaltsprodukte;Privat- & Haushaltswaren;Frankreich;09.07.2024;EUR;99.95;neutral;6.11;111.57;-0.1155;mittel;negativ;stark unterbewertet;negativ;-0.0722;STOXX600;9.6;0.1114;0.1207;0.0831;0.3457;0.5141;1;negativ;8006;386;0.0482;1.25;0.2043;0.8653;0.0837;0.0324
